EmployeeID	Gender	Gender Identity	Race/Ethnicity	Veteran	Disability	Education	Sexual Orientation
104096	female	female	Two or More Races	0	0	High School	Missing
104097	female	female	Asian	0	0	Undergraduate	Heterosexual
104098	female	female	White	0	0	High School	Missing
104099	female	female	White	0	0	High School	Missing
104100	female	female	White	0	0	Undergraduate	Heterosexual
104101	female	female	White	0	0	Undergraduate	Heterosexual
104102	female	female	White	0	0	Graduate	Heterosexual
104103	male	male	Asian	0	0	Undergraduate	Heterosexual
104104	male	male	Asian	0	1	Graduate	Heterosexual
104105	female	female	Asian	0	0	Graduate	Heterosexual
104106	female	female	White	0	0	Undergraduate	Heterosexual
104107	female	female	Asian	0	0	Undergraduate	Heterosexual
104108	female	female	Black or African American	0	0	High School	Missing
104109	female	Prefer not to say	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104110	female	female		0	0	Undergraduate	Heterosexual
104111	female	female		0	0	Undergraduate	Heterosexual
104112	female	female	Asian	0	0	PhD	Lesbian
104113	female	female	White	0	0	Undergraduate	Heterosexual
104114	male	male	White	0	0	Undergraduate	Heterosexual
104115	male	male	Black or African American	0	0	Undergraduate	Missing
104116	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104117	female	Prefer not to say	Asian	0	0	High School	Missing
104118	male	male	White	0	0	Some College	Bisexual
104119	male	male	Asian	0	1	High School	Missing
104120	male	Prefer to self-describe	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104121	male	male	White	0	0	Some College	Other LGBTQ+
104122	male	male	Asian	0	0	Undergraduate	Heterosexual
104123	male	male	White	0	0	Undergraduate	Heterosexual
104124	male	male	White	0	0	Undergraduate	Heterosexual
104125	male	male	Asian	0	0	High School	Missing
104126	female	female	White	0	0	Some College	Bisexual
104127	female	female	Two or More Races	0	0	Undergraduate	Heterosexual
104128	male	male	Hispanic or Latino	0	0	Graduate	Heterosexual
104129	female	female	White	0	0	Undergraduate	Heterosexual
104130	male	Prefer not to say	White	0	0	High School	Missing
104131	male	male	White	0	0	Undergraduate	Missing
104132	male	male	White	0	0	Some College	Gay
104133	male	male	Asian	0	0	Undergraduate	Heterosexual
104134	male	male	White	0	0	Undergraduate	Heterosexual
104135	male	male	Asian	0	0	Some College	Bisexual
104136	male	male	White	0	0	Undergraduate	Heterosexual
104137	male	male	White	0	0	Undergraduate	Heterosexual
104138	male	male	White	0	0	Graduate	Heterosexual
104139	male	male	Asian	0	0	Undergraduate	Heterosexual
104140	male	male	White	0	0	High School	Missing
104141	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104142	female	female	White	0	0	Undergraduate	Heterosexual
104143	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104144	female	female	White	0	0	Undergraduate	Heterosexual
104145	female	female	Asian	0	0	Undergraduate	Heterosexual
104146	female	female		0	1	Undergraduate	Heterosexual
104147	male	male		0	0	Graduate	Heterosexual
104148	male	male		0	0	High School	Missing
104149	female	female		0	0	High School	Missing
104150	male	male		0	0	Some College	Other LGBTQ+
104151	female	female		0	0	High School	Missing
104152	male	male		0	0	Undergraduate	Heterosexual
104153	female	female		0	0	Undergraduate	Heterosexual
104154	female	female	White	0	0	High School	Missing
104155	female	female	White	0	0	Undergraduate	Missing
104156	male	male	White	0	0	Some College	Bisexual
104157	female	female	White	0	0	Some College	Lesbian
104158	female	female	White	0	0	PhD	Lesbian
104159	female	female	White	1	0	Undergraduate	Missing
104160	male	male	White	0	0	High School	Missing
104161	male	male	White	0	0	Some College	Other LGBTQ+
104162	male	male	Asian	0	0	Graduate	Heterosexual
104163	female	female	White	0	0	High School	Missing
104164	female	female	White	0	0	High School	Missing
104165	male	male	White	0	0	Undergraduate	Heterosexual
104166	male	Prefer to self-describe	Hispanic or Latino	1	0	Undergraduate	Heterosexual
104167	female	female	White	0	0	Undergraduate	Heterosexual
104168	male	male	White	0	0	Undergraduate	Heterosexual
104169	female	Prefer not to say	White	0	0	High School	Missing
104170	female	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
104171	female	female	White	0	0	Undergraduate	Heterosexual
104172	male	male	White	0	0	Undergraduate	Heterosexual
104173	female	female	White	0	0	High School	Missing
104174	female	female	White	0	0	High School	Missing
104175	male	male	Asian	0	0	Undergraduate	Missing
104176	female	Prefer not to say	White	0	0	High School	Missing
104177	female	female	White	0	0	Undergraduate	Heterosexual
104178	male	male	Asian	0	0	High School	Missing
104179	female	female	Asian	1	0	Undergraduate	Heterosexual
104180	female	female	White	0	0	Undergraduate	Heterosexual
104181	female	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
104182	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104183	male	Prefer to self-describe	White	0	0	Some College	Other LGBTQ+
104184	female	female	White	0	0	Undergraduate	Heterosexual
104185	male	male		0	0	PhD	Gay
104186	male	male		0	0	Undergraduate	Heterosexual
104187	female	female		1	0	Undergraduate	Heterosexual
104188	female	female		0	0	Undergraduate	Heterosexual
104189	male	male	White	0	0	Undergraduate	Heterosexual
104190	female	female	White	0	0	Undergraduate	Heterosexual
104191	male	male	Asian	0	0	Undergraduate	Heterosexual
104192	female	female	White	0	0	Undergraduate	Heterosexual
104193	female	female	White	0	0	Undergraduate	Heterosexual
104194	male	male	Asian	1	0	Undergraduate	Heterosexual
104195	female	female	White	0	0	PhD	Lesbian
104196	female	female	White	0	0	Undergraduate	Heterosexual
104197	female	female	Asian	0	0	PhD	Lesbian
104198	male	male	White	1	0	Undergraduate	Heterosexual
104199	female	female	White	0	0	High School	Missing
104200	female	female	White	0	0	Some College	Other LGBTQ+
104201	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104202	male	male	Asian	0	0	High School	Missing
104203	female	female	Asian	0	0	Graduate	Heterosexual
104204	female	female	Asian	0	0	Undergraduate	Heterosexual
104205	female	female	Asian	0	0	Undergraduate	Missing
104206	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104207	male	male	White	0	0	Graduate	Heterosexual
104208	female	female	White	0	0	Undergraduate	Heterosexual
104209	male	male	White	0	0	Graduate	Heterosexual
104210	male	male	White	0	0	Some College	Other LGBTQ+
104211	female	female	White	0	0	Undergraduate	Heterosexual
104212	male	male	White	0	0	Undergraduate	Heterosexual
104213	male	male	White	0	0	High School	Missing
104214	male	male	Black or African American	0	0	High School	Missing
104215	female	female	Asian	0	0	Undergraduate	Heterosexual
104216	female	female	White	0	0	High School	Missing
104217	male	male	White	0	0	Undergraduate	Heterosexual
104218	male	male	Asian	0	0	High School	Missing
104219	male	male	White	0	0	Undergraduate	Heterosexual
104220	male	male	White	0	0	Undergraduate	Heterosexual
104221	male	male	White	0	0	High School	Missing
104222	female	female	White	0	0	Some College	Bisexual
104223	female	female	Black or African American	0	0	High School	Missing
104224	male	male		1	0	Undergraduate	Heterosexual
104225	male	male	White	0	0	Undergraduate	Missing
104226	female	female	Asian	0	0	Undergraduate	Heterosexual
104227	female	female	White	0	0	PhD	Lesbian
104228	male	male	Asian	0	0	Undergraduate	Heterosexual
104229	male	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
104230	female	female	White	0	0	Undergraduate	Heterosexual
104231	female	female	White	0	0	Undergraduate	Heterosexual
104232	female	female	White	0	0	Undergraduate	Heterosexual
104233	female	female	White	0	0	Undergraduate	Heterosexual
104234	female	female	White	0	0	Undergraduate	Heterosexual
104235	female	female	White	0	0	Undergraduate	Heterosexual
104236	male	male	Asian	0	0	Undergraduate	Heterosexual
104237	male	male	White	0	0	Undergraduate	Heterosexual
104238	male	Prefer not to say	White	0	1	PhD	Gay
104239	male	male	White	0	0	Undergraduate	Missing
104240	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104241	male	male	White	0	0	Undergraduate	Heterosexual
104242	female	female	White	0	0	Undergraduate	Heterosexual
104243	male	male	White	0	0	Undergraduate	Heterosexual
104244	male	male	White	0	0	Some College	Gay
104245	male	male	White	0	0	High School	Missing
104246	female	female	White	0	0	Undergraduate	Heterosexual
104247	male	male	Asian	0	0	Undergraduate	Heterosexual
104248	male	male	Asian	0	0	PhD	Gay
104249	male	male	White	0	0	Undergraduate	Heterosexual
104250	female	female	White	0	0	Undergraduate	Heterosexual
104251	male	male	Asian	0	0	High School	Missing
104252	male	male	White	1	0	PhD	Gay
104253	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104254	female	female		0	0	Undergraduate	Heterosexual
104255	female	female		0	0	Undergraduate	Heterosexual
104256	male	male		0	0	Undergraduate	Heterosexual
104257	male	male		0	0	Graduate	Heterosexual
104258	female	female	White	0	0	Undergraduate	Heterosexual
104259	female	female	White	0	0	High School	Missing
104260	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104261	female	female	White	0	0	Undergraduate	Missing
104262	male	male	Asian	0	0	Undergraduate	Heterosexual
104263	female	female	White	0	0	Graduate	Heterosexual
104264	female	female	White	0	0	Undergraduate	Heterosexual
104265	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104266	male	male	Asian	0	0	Undergraduate	Missing
104267	male	male	Asian	0	0	Undergraduate	Heterosexual
104268	male	male	White	0	0	High School	Missing
104269	female	female	White	0	0	Undergraduate	Heterosexual
104270	female	female	Asian	0	0	High School	Missing
104271	male	male	Asian	0	0	Undergraduate	Heterosexual
104272	male	male	Asian	1	0	Undergraduate	Heterosexual
104273	male	male	White	0	0	Undergraduate	Missing
104274	male	male	White	0	0	Undergraduate	Heterosexual
104275	male	male	Asian	0	0	Some College	Gay
104276	female	female	White	0	0	Undergraduate	Heterosexual
104277	female	female	White	0	0	Undergraduate	Heterosexual
104278	female	female	Asian	0	0	Undergraduate	Missing
104279	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104280	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104281	female	Prefer not to say	White	0	0	Graduate	Heterosexual
104282	female	Prefer not to say	Asian	0	0	PhD	Lesbian
104283	male	Non-binary/third gender	White	0	0	Some College	Gay
104284	male	male	White	0	0	Undergraduate	Heterosexual
104285	male	male		0	0	Some College	Other LGBTQ+
104286	male	male	White	0	0	Undergraduate	Heterosexual
104287	male	male	White	0	0	Undergraduate	Heterosexual
104288	female	female	White	0	0	Graduate	Heterosexual
104289	male	male	White	0	1	Undergraduate	Heterosexual
104290	female	Prefer to self-describe	Asian	0	0	Undergraduate	Heterosexual
104291	female	female	Asian	0	0	Undergraduate	Heterosexual
104292	female	female	White	0	0	Undergraduate	Heterosexual
104293	female	female	White	0	0	High School	Missing
104294	male	male	White	0	0	Undergraduate	Heterosexual
104295	female	female	Asian	0	0	Undergraduate	Heterosexual
104296	male	male	White	0	0	Graduate	Heterosexual
104297	female	female	White	0	0	Undergraduate	Missing
104298	male	male	Asian	0	0	Undergraduate	Heterosexual
104299	female	female	White	0	0	High School	Missing
104300	female	female	White	0	0	Undergraduate	Heterosexual
104301	female	female	White	1	0	Graduate	Heterosexual
104302	female	female	White	0	0	Graduate	Heterosexual
104303	male	male	Asian	0	0	High School	Missing
104304	male	male	White	0	0	Undergraduate	Heterosexual
104305	male	male	White	0	0	Some College	Other LGBTQ+
104306	male	male	White	0	0	Graduate	Heterosexual
104307	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104308	male	male	White	0	0	Undergraduate	Heterosexual
104309	male	male		0	0	Undergraduate	Heterosexual
104310	female	Non-binary/third gender		0	0	Undergraduate	Heterosexual
104311	female	female	White	1	0	Undergraduate	Heterosexual
104312	female	female		0	0	Undergraduate	Heterosexual
104313	female	female		0	0	Undergraduate	Missing
104314	female	female	White	0	0	High School	Missing
104315	male	male	White	0	0	Undergraduate	Missing
104316	female	female	White	0	0	Undergraduate	Missing
104317	female	female	Asian	0	0	Undergraduate	Missing
104318	male	male	White	0	0	Undergraduate	Heterosexual
104319	male	male	White	0	0	Undergraduate	Heterosexual
104320	female	female	White	0	0	High School	Missing
104321	female	female	Asian	0	0	Undergraduate	Missing
104322	male	male	Asian	0	0	Undergraduate	Heterosexual
104323	female	female	White	0	0	Undergraduate	Missing
104324	female	female	Asian	0	0	High School	Missing
104325	female	female	White	0	0	Undergraduate	Missing
104326	female	female	White	0	0	Undergraduate	Missing
104327	female	female	Asian	1	0	Undergraduate	Heterosexual
104328	female	female	White	0	0	Some College	Other LGBTQ+
104329	female	female	White	0	0	Undergraduate	Heterosexual
104330	male	male	White	0	0	Some College	Bisexual
104331	female	female	Two or More Races	0	0	High School	Missing
104332	female	female	Black or African American	0	0	Undergraduate	Missing
104333	female	Non-binary/third gender	White	0	0	High School	Missing
104334	male	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
104335	female	female	White	0	0	Undergraduate	Heterosexual
104336	male	male	White	0	0	High School	Missing
104337	male	male	White	0	0	Undergraduate	Heterosexual
104338	male	male	White	0	0	PhD	Gay
104339	female	female	White	0	0	Undergraduate	Heterosexual
104340	male	male		0	0	High School	Missing
104341	female	female	White	0	0	Undergraduate	Heterosexual
104342	male	male	White	0	0	Undergraduate	Missing
104343	male	male	White	0	0	Undergraduate	Heterosexual
104344	female	female	White	1	0	High School	Missing
104345	male	male	Asian	0	0	Undergraduate	Heterosexual
104346	male	male	Asian	0	0	Undergraduate	Heterosexual
104347	female	female	White	0	0	Undergraduate	Missing
104348	female	female	White	0	0	Undergraduate	Heterosexual
104349	female	female	White	1	0	Undergraduate	Heterosexual
104350	female	female	White	0	0	Some College	Other LGBTQ+
104351	male	male	White	0	0	Undergraduate	Heterosexual
104352	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104353	female	female	White	0	0	High School	Missing
104354	female	female	White	0	0	Undergraduate	Heterosexual
104355	female	female	White	0	0	Undergraduate	Missing
104356	male	male	White	0	0	Undergraduate	Heterosexual
104357	male	male	White	0	0	High School	Missing
104358	female	female	Asian	0	0	High School	Missing
104359	female	female	White	0	0	Undergraduate	Missing
104360	male	male	White	0	0	Undergraduate	Heterosexual
104361	male	male	White	0	0	Some College	Gay
104362	female	female	White	0	0	Some College	Bisexual
104363	female	female	Two or More Races	0	0	High School	Missing
104364	male	male	White	0	0	Undergraduate	Heterosexual
104365	female	female	Asian	0	0	Undergraduate	Heterosexual
104366	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104367	male	male	White	0	0	High School	Missing
104368	female	female	White	0	0	Undergraduate	Heterosexual
104369	male	male		0	0	Undergraduate	Heterosexual
104370	female	female		0	1	Graduate	Heterosexual
104371	female	female	Asian	0	0	Graduate	Heterosexual
104372	male	male	Asian	0	0	Undergraduate	Heterosexual
104373	male	male	Asian	0	0	High School	Missing
104374	male	male	Asian	0	0	Undergraduate	Heterosexual
104375	female	female	White	0	0	High School	Missing
104376	male	male	Asian	0	0	Undergraduate	Missing
104377	male	male	White	0	0	Undergraduate	Heterosexual
104378	male	male	White	0	0	Undergraduate	Missing
104379	male	male	White	0	0	Undergraduate	Heterosexual
104380	male	male		0	0	Undergraduate	Heterosexual
104381	male	male	Asian	0	0	Undergraduate	Heterosexual
104382	male	male	White	0	0	Undergraduate	Heterosexual
104383	male	male	White	0	0	Undergraduate	Heterosexual
104384	male	male	Asian	0	0	Undergraduate	Heterosexual
104385	male	Prefer not to say	White	0	0	High School	Missing
104386	female	female	White	0	0	Undergraduate	Missing
104387	male	male	Black or African American	0	0	High School	Missing
104388	male	male	White	0	0	Undergraduate	Heterosexual
104389	female	female	Asian	0	0	Graduate	Heterosexual
104390	female	female		0	0	Undergraduate	Heterosexual
104391	female	female	White	0	0	High School	Missing
104392	female	female	Asian	0	0	High School	Missing
104393	male	male	Asian	0	0	High School	Missing
104394	male	male	Asian	0	0	Undergraduate	Heterosexual
104395	female	Non-binary/third gender	White	0	0	Graduate	Heterosexual
104396	female	female	Asian	0	0	Undergraduate	Missing
104397	male	male	White	0	0	Undergraduate	Heterosexual
104398	female	female	White	0	0	Undergraduate	Heterosexual
104399	male	male	Hispanic or Latino	0	0	High School	Missing
104400	female	Non-binary/third gender	White	0	0	Undergraduate	Missing
104401	female	female	White	0	0	Undergraduate	Heterosexual
104402	male	Prefer not to say	White	1	0	High School	Missing
104403	female	Prefer not to say	Asian	0	0	Graduate	Heterosexual
104404	male	male	Asian	0	0	Undergraduate	Heterosexual
104405	male	male	White	0	0	Undergraduate	Heterosexual
104406	female	Prefer not to say	Asian	0	0	Some College	Other LGBTQ+
104407	male	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
104408	male	male	White	0	0	Undergraduate	Heterosexual
104409	male	male	Hispanic or Latino	0	0	High School	Missing
104410	female	female	White	0	0	Undergraduate	Heterosexual
104411	male	male	White	0	0	Undergraduate	Missing
104412	male	male	White	0	0	High School	Missing
104413	female	female	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104414	female	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
104415	female	female		0	0	Undergraduate	Heterosexual
104416	male	male		0	0	Undergraduate	Heterosexual
104417	male	Prefer to self-describe	White	0	0	Graduate	Heterosexual
104418	male	male	White	0	0	Undergraduate	Heterosexual
104419	female	female	Asian	0	0	Graduate	Heterosexual
104420	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104421	female	female	Asian	0	0	Graduate	Heterosexual
104422	female	female		0	0	High School	Missing
104423	male	male	White	0	0	Undergraduate	Heterosexual
104424	female	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
104425	male	male	Asian	0	1	Graduate	Heterosexual
104426	male	male	White	0	0	Undergraduate	Heterosexual
104427	male	male	White	0	0	Undergraduate	Heterosexual
104428	female	female	White	0	0	Undergraduate	Heterosexual
104429	female	female		0	0	High School	Missing
104430	male	male		0	0	Graduate	Heterosexual
104431	male	Prefer to self-describe	White	0	0	Undergraduate	Heterosexual
104432	female	female	Asian	0	0	Undergraduate	Heterosexual
104433	female	female	White	0	0	Some College	Bisexual
104434	female	female		0	0	High School	Missing
104435	male	male	White	0	0	Undergraduate	Heterosexual
104436	female	female	Asian	0	0	Undergraduate	Heterosexual
104437	male	male	Asian	0	0	Undergraduate	Heterosexual
104438	male	male	Asian	0	0	Undergraduate	Heterosexual
104439	female	female	Asian	0	0	Undergraduate	Missing
104440	male	male		0	0	Undergraduate	Heterosexual
104441	male	male	White	0	0	Undergraduate	Heterosexual
104442	male	male		0	0	Undergraduate	Heterosexual
104443	male	male		1	0	High School	Missing
104444	male	male	White	0	0	PhD	Gay
104445	male	male	White	0	0	High School	Missing
104446	male	male	White	0	0	Undergraduate	Heterosexual
104447	male	male		0	0	Undergraduate	Heterosexual
104448	female	Prefer not to say		0	0	Undergraduate	Missing
104449	male	male		0	0	Undergraduate	Heterosexual
104450	female	female	Asian	0	0	Undergraduate	Heterosexual
104451	male	male	Asian	0	0	Undergraduate	Heterosexual
104452	male	male	Asian	0	0	Some College	Bisexual
104453	female	female	Asian	0	0	Undergraduate	Heterosexual
104454	male	male	White	0	0	Some College	Other LGBTQ+
104455	female	female	White	0	0	High School	Missing
104456	female	female	Asian	0	0	Undergraduate	Heterosexual
104457	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104458	female	female	Asian	0	1	High School	Missing
104459	male	male	Asian	0	0	Graduate	Heterosexual
104460	male	male	White	0	0	Undergraduate	Heterosexual
104461	female	female	Asian	1	0	Graduate	Heterosexual
104462	male	male	White	0	0	Undergraduate	Heterosexual
104463	male	Prefer not to say		0	0	Undergraduate	Heterosexual
104464	female	female	Asian	0	0	Undergraduate	Heterosexual
104465	female	female	Asian	0	0	High School	Missing
104466	female	female		0	0	Undergraduate	Heterosexual
104467	male	male	Asian	0	0	Undergraduate	Heterosexual
104468	female	female	White	0	0	Undergraduate	Heterosexual
104469	female	female	White	0	0	Undergraduate	Heterosexual
104470	male	male	White	0	0	Undergraduate	Heterosexual
104471	female	female	White	0	0	Graduate	Heterosexual
104472	female	female		0	0	High School	Missing
104473	male	male	White	0	0	Undergraduate	Heterosexual
104474	male	male	White	1	0	Undergraduate	Heterosexual
104475	female	female		0	0	Undergraduate	Heterosexual
104476	male	male		0	0	Undergraduate	Heterosexual
104477	female	female	White	0	0	High School	Missing
104478	female	female	Asian	0	0	Undergraduate	Heterosexual
104479	female	female	White	1	0	High School	Missing
104480	female	Prefer not to say	Asian	0	0	Undergraduate	Missing
104481	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104482	male	male	Black or African American	0	0	Some College	Gay
104483	male	male	White	0	0	Undergraduate	Heterosexual
104484	male	male	White	0	0	Undergraduate	Heterosexual
104485	male	male	White	0	0	Undergraduate	Heterosexual
104486	female	female	White	1	0	Some College	Other LGBTQ+
104487	female	female	Asian	1	0	PhD	Lesbian
104488	female	female	White	0	0	Graduate	Heterosexual
104489	male	Non-binary/third gender	Asian	0	0	Undergraduate	Heterosexual
104490	male	male	White	0	0	Some College	Other LGBTQ+
104491	male	male	White	0	0	Undergraduate	Heterosexual
104492	male	male	White	0	0	Undergraduate	Heterosexual
104493	male	male	White	0	0	Undergraduate	Missing
104494	female	female	White	0	0	Undergraduate	Heterosexual
104495	male	male	Asian	0	0	Undergraduate	Heterosexual
104496	female	female	Asian	0	1	High School	Missing
104497	female	female		0	0	PhD	Lesbian
104498	male	male	Asian	0	0	High School	Missing
104499	male	male	Asian	1	0	Undergraduate	Heterosexual
104500	male	male	White	0	0	Undergraduate	Heterosexual
104501	female	female	Asian	0	0	Undergraduate	Heterosexual
104502	female	female	White	0	0	Graduate	Heterosexual
104503	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104504	male	male	White	0	0	Undergraduate	Heterosexual
104505	female	female	Asian	0	0	High School	Missing
104506	female	female	White	0	0	Undergraduate	Heterosexual
104507	female	female	Asian	0	0	Undergraduate	Heterosexual
104508	male	male	White	0	1	Some College	Other LGBTQ+
104509	female	female	Asian	0	0	High School	Missing
104510	female	Prefer not to say	White	0	0	Graduate	Heterosexual
104511	male	male	Black or African American	0	0	Undergraduate	Heterosexual
104512	female	female	Asian	0	0	Undergraduate	Heterosexual
104513	male	male	Asian	0	0	Undergraduate	Heterosexual
104514	male	male	Asian	0	0	High School	Missing
104515	female	female	Black or African American	0	0	Graduate	Heterosexual
104516	male	male	White	0	0	High School	Missing
104517	male	male	White	0	0	Undergraduate	Heterosexual
104518	male	male	White	0	0	Undergraduate	Heterosexual
104519	female	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
104520	male	male	White	0	0	PhD	Gay
104521	female	female		0	0	High School	Missing
104522	male	male		0	0	Undergraduate	Missing
104523	female	female	White	0	0	Undergraduate	Heterosexual
104524	male	male	White	1	0	Undergraduate	Missing
104525	female	female	Asian	0	0	Undergraduate	Missing
104526	male	male	White	0	0	Undergraduate	Heterosexual
104527	male	male	Hispanic or Latino	0	0	Undergraduate	Heterosexual
104528	male	male	White	0	0	Undergraduate	Heterosexual
104529	male	male	Asian	0	0	Undergraduate	Gay
104530	female	female	White	0	0	Undergraduate	Heterosexual
104531	male	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104532	male	Non-binary/third gender	White	0	0	Undergraduate	Heterosexual
104533	male	male	White	0	0	Undergraduate	Heterosexual
104534	male	Prefer not to say	Two or More Races	0	0	Undergraduate	Heterosexual
104535	male	male	White	1	0	Undergraduate	Heterosexual
104536	female	female	White	0	0	Undergraduate	Lesbian
104537	male	male	Asian	0	0	Graduate	Bisexual
104538	male	male	White	0	0	Undergraduate	Heterosexual
104539	female	female	White	0	0	Undergraduate	Heterosexual
104540	female	female	White	0	1	Undergraduate	Heterosexual
104541	male	male	White	0	0	Undergraduate	Missing
104542	male	male	Asian	0	0	Graduate	Heterosexual
104543	female	Prefer to self-describe	White	0	0	Undergraduate	Other LGBTQ+
104544	female	female	Asian	0	0	Undergraduate	Missing
104545	male	male	Hispanic or Latino	0	0	Undergraduate	Missing
104546	female	female	Black or African American	0	0	Graduate	Heterosexual
104547	female	female	White	0	0	Undergraduate	Heterosexual
104548	female	Prefer not to say	White	1	0	Undergraduate	Lesbian
104549	female	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
104550	female	female	Asian	0	0	Undergraduate	Heterosexual
104551	male	male	Asian	0	0	Undergraduate	Heterosexual
104552	male	male	White	0	0	Some College	Other LGBTQ+
104553	male	male	White	0	0	High School	Heterosexual
104554	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104555	female	female	White	0	0	Undergraduate	Bisexual
104556	male	male	Hispanic or Latino	0	0	Undergraduate	Gay
104557	female	female	Asian	0	0	Undergraduate	Heterosexual
104558	female	female	Asian	0	0	Undergraduate	Bisexual
104559	female	female	Asian	0	0	PhD	Missing
104560	female	female	White	0	0	Undergraduate	Heterosexual
104561	female	female	White	0	0	Undergraduate	Heterosexual
104562	female	female	White	0	0	Undergraduate	Lesbian
104563	female	female	White	0	0	Undergraduate	Heterosexual
104564	male	male	White	0	0	Undergraduate	Heterosexual
104565	male	male	White	0	0	Undergraduate	Bisexual
104566	male	male	White	0	0	Undergraduate	Heterosexual
104567	male	male	White	0	0	Undergraduate	Heterosexual
104568	female	female	Hispanic or Latino	0	0	Undergraduate	Missing
104569	female	Prefer to self-describe	White	0	0	Undergraduate	Missing
104570	male	male	White	0	0	Undergraduate	Missing
104571	female	female	Asian	0	0	Undergraduate	Heterosexual
104572	male	male	White	0	0	Undergraduate	Heterosexual
104573	male	male	White	0	0	Undergraduate	Heterosexual
104574	female	female	Asian	1	0	Undergraduate	Heterosexual
104575	male	male	Asian	0	0	Undergraduate	Heterosexual
104576	male	male	White	0	0	Undergraduate	Heterosexual
104577	male	male		0	0	Undergraduate	Heterosexual
104578	female	female	Asian	0	0	Graduate	Heterosexual
104579	male	Prefer not to say	White	0	0	PhD	Heterosexual
104580	female	Non-binary/third gender	White	0	0	Graduate	Heterosexual
104581	female	female	Asian	0	0	Undergraduate	Bisexual
104582	male	male	Asian	0	0	Undergraduate	Missing
104583	female	female	Asian	0	0	Undergraduate	Missing
104584	male	male	White	0	0	Some College	Heterosexual
104585	male	male		0	0	Undergraduate	Heterosexual
104586	male	male	Asian	0	0	Undergraduate	Heterosexual
104587	male	male	White	0	0	PhD	Missing
104588	male	Prefer not to say	Asian	0	0	PhD	Missing
104589	male	male	White	0	0	Undergraduate	Missing
104590	male	male	White	0	0	Undergraduate	Heterosexual
104591	male	Prefer to self-describe	White	0	0	Undergraduate	Gay
104592	female	female	White	0	0	Undergraduate	Heterosexual
104593	female	female	White	0	0	Undergraduate	Missing
104594	male	male	White	0	0	Undergraduate	Heterosexual
104595	male	male	White	0	0	Undergraduate	Heterosexual
104596	male	male	White	0	0	Undergraduate	Heterosexual
104597	male	male	White	0	0	Undergraduate	Heterosexual
104598	female	Prefer not to say	White	0	0	Undergraduate	Heterosexual
104599	female	female	Black or African American	0	0	Undergraduate	Heterosexual
104600	male	Prefer not to say	Asian	0	0	Undergraduate	Heterosexual
104601	female	female	Asian	0	0	Undergraduate	Heterosexual
104602	male	Prefer to self-describe	Asian	0	0	Undergraduate	Heterosexual
104603	male	male	Black or African American	0	1	Undergraduate	Heterosexual
104604	female	female	White	0	0	Undergraduate	Other LGBTQ+
104605	female	female	White	0	0	Undergraduate	Heterosexual
104606	male	male	White	0	0	Undergraduate	Heterosexual
104607	male	male	White	0	1	Undergraduate	Heterosexual
104608	male	male	White	0	0	Some College	Heterosexual
104609	female	Prefer not to say	Native American or Alaska Native	0	0	Undergraduate	Other LGBTQ+
104610	female	female	White	0	0	Undergraduate	Heterosexual
104611	female	Non-binary/third gender	White	0	0	High School	Heterosexual
104612	female	female	White	0	0	Some College	Heterosexual
104613	female	female	Black or African American	0	0	Undergraduate	Missing
104614	male	Prefer not to say	White	0	0	Some College	Missing
104615	male	male	White	0	0	Undergraduate	Heterosexual
104616	female	female	White	1	0	Undergraduate	Missing
104617	male	male	White	0	0	Undergraduate	Heterosexual
