PerfID,EmpID,Rating,PerfDate
7591,319,5,31/Dec/2022
7592,320,2,31/Dec/2022
7593,323,4,31/Dec/2022
7594,324,3,31/Dec/2022
7595,325,3,31/Dec/2022
7596,326,2,31/Dec/2022
7597,327,3,31/Dec/2022
7598,329,4,31/Dec/2022
7599,330,5,31/Dec/2022
7600,331,3,31/Dec/2022
7601,332,2,31/Dec/2022
7602,333,3,31/Dec/2022
7603,335,3,31/Dec/2022
7604,336,4,31/Dec/2022
7605,337,1,31/Dec/2022
7606,339,1,31/Dec/2022
7607,340,3,31/Dec/2022
7608,341,3,31/Dec/2022
7609,342,1,31/Dec/2022
7610,344,4,31/Dec/2022
7611,346,4,31/Dec/2022
7612,349,3,31/Dec/2022
7613,352,4,31/Dec/2022
7614,354,5,31/Dec/2022
7615,355,3,31/Dec/2022
7616,357,3,31/Dec/2022
7617,359,4,31/Dec/2022
7618,360,2,31/Dec/2022
7619,362,2,31/Dec/2022
7620,363,3,31/Dec/2022
7621,364,1,31/Dec/2022
7622,365,2,31/Dec/2022
7623,366,4,31/Dec/2022
7624,367,3,31/Dec/2022
7625,369,3,31/Dec/2022
7626,371,3,31/Dec/2022
7627,372,4,31/Dec/2022
7628,374,3,31/Dec/2022
7629,375,1,31/Dec/2022
7630,376,4,31/Dec/2022
7631,377,2,31/Dec/2022
7632,379,5,31/Dec/2022
7633,380,3,31/Dec/2022
7634,381,4,31/Dec/2022
7635,382,3,31/Dec/2022
7636,383,4,31/Dec/2022
7637,384,2,31/Dec/2022
7638,385,2,31/Dec/2022
7639,386,3,31/Dec/2022
7640,388,2,31/Dec/2022
7641,389,2,31/Dec/2022
7642,390,3,31/Dec/2022
7643,392,2,31/Dec/2022
7644,393,2,31/Dec/2022
7645,394,2,31/Dec/2022
7646,395,3,31/Dec/2022
7647,396,2,31/Dec/2022
7648,397,3,31/Dec/2022
7649,398,1,31/Dec/2022
7650,399,2,31/Dec/2022
7651,400,3,31/Dec/2022
7652,402,1,31/Dec/2022
7653,403,2,31/Dec/2022
7654,404,4,31/Dec/2022
7655,405,1,31/Dec/2022
7656,406,4,31/Dec/2022
7657,407,3,31/Dec/2022
7658,408,3,31/Dec/2022
7659,410,3,31/Dec/2022
7660,411,3,31/Dec/2022
7661,412,4,31/Dec/2022
7662,413,2,31/Dec/2022
7663,415,2,31/Dec/2022
7664,416,3,31/Dec/2022
7665,417,3,31/Dec/2022
7666,418,3,31/Dec/2022
7667,419,2,31/Dec/2022
7668,423,1,31/Dec/2022
7669,424,3,31/Dec/2022
7670,427,4,31/Dec/2022
7671,428,4,31/Dec/2022
7672,429,3,31/Dec/2022
7673,430,2,31/Dec/2022
7674,431,4,31/Dec/2022
7675,432,3,31/Dec/2022
7676,433,5,31/Dec/2022
7677,434,4,31/Dec/2022
7678,435,2,31/Dec/2022
7679,436,2,31/Dec/2022
7680,437,5,31/Dec/2022
7681,438,3,31/Dec/2022
7682,439,4,31/Dec/2022
7683,442,3,31/Dec/2022
7684,443,3,31/Dec/2022
7685,444,3,31/Dec/2022
7686,446,3,31/Dec/2022
7687,447,2,31/Dec/2022
7688,448,5,31/Dec/2022
7689,449,5,31/Dec/2022
7690,450,2,31/Dec/2022
7691,452,3,31/Dec/2022
7692,453,3,31/Dec/2022
7693,454,3,31/Dec/2022
7694,455,3,31/Dec/2022
7695,456,5,31/Dec/2022
7696,458,3,31/Dec/2022
7697,460,3,31/Dec/2022
7698,462,1,31/Dec/2022
7699,466,3,31/Dec/2022
7700,467,1,31/Dec/2022
7701,468,3,31/Dec/2022
7702,469,3,31/Dec/2022
7703,470,3,31/Dec/2022
7704,471,3,31/Dec/2022
7705,472,2,31/Dec/2022
7706,473,3,31/Dec/2022
7707,475,5,31/Dec/2022
7708,476,2,31/Dec/2022
7709,478,2,31/Dec/2022
7710,479,4,31/Dec/2022
7711,480,3,31/Dec/2022
7712,483,2,31/Dec/2022
7713,484,3,31/Dec/2022
7714,485,3,31/Dec/2022
7715,487,3,31/Dec/2022
7716,490,5,31/Dec/2022
7717,491,1,31/Dec/2022
7718,492,2,31/Dec/2022
7719,493,3,31/Dec/2022
7720,494,4,31/Dec/2022
7721,496,3,31/Dec/2022
7722,497,3,31/Dec/2022
7723,498,2,31/Dec/2022
7724,499,1,31/Dec/2022
7725,505,3,31/Dec/2022
7726,506,1,31/Dec/2022
7727,507,5,31/Dec/2022
7728,508,3,31/Dec/2022
7729,510,4,31/Dec/2022
7730,511,3,31/Dec/2022
7731,512,4,31/Dec/2022
7732,515,3,31/Dec/2022
7733,516,3,31/Dec/2022
7734,517,2,31/Dec/2022
7735,518,4,31/Dec/2022
7736,519,3,31/Dec/2022
7737,520,3,31/Dec/2022
7738,521,1,31/Dec/2022
7739,522,1,31/Dec/2022
7740,523,1,31/Dec/2022
7741,524,3,31/Dec/2022
7742,526,3,31/Dec/2022
7743,527,3,31/Dec/2022
7744,528,1,31/Dec/2022
7745,529,1,31/Dec/2022
7746,530,2,31/Dec/2022
7747,532,5,31/Dec/2022
7748,533,1,31/Dec/2022
7749,534,1,31/Dec/2022
7750,535,1,31/Dec/2022
7751,536,2,31/Dec/2022
7752,537,5,31/Dec/2022
7753,538,2,31/Dec/2022
7754,539,3,31/Dec/2022
7755,540,3,31/Dec/2022
7756,542,5,31/Dec/2022
7757,543,3,31/Dec/2022
7758,544,2,31/Dec/2022
7759,545,2,31/Dec/2022
7760,546,4,31/Dec/2022
7761,547,3,31/Dec/2022
7762,549,3,31/Dec/2022
7763,550,3,31/Dec/2022
7764,551,3,31/Dec/2022
7765,552,4,31/Dec/2022
7766,553,2,31/Dec/2022
7767,554,4,31/Dec/2022
7768,556,5,31/Dec/2022
7769,558,3,31/Dec/2022
7770,559,3,31/Dec/2022
7771,560,5,31/Dec/2022
7772,561,3,31/Dec/2022
7773,562,3,31/Dec/2022
7774,565,1,31/Dec/2022
7775,566,2,31/Dec/2022
7776,568,2,31/Dec/2022
7777,569,1,31/Dec/2022
7778,570,1,31/Dec/2022
7779,572,2,31/Dec/2022
7780,574,2,31/Dec/2022
7781,575,2,31/Dec/2022
7782,576,4,31/Dec/2022
7783,577,3,31/Dec/2022
7784,578,4,31/Dec/2022
7785,579,2,31/Dec/2022
7786,581,3,31/Dec/2022
7787,583,2,31/Dec/2022
7788,584,2,31/Dec/2022
7789,586,3,31/Dec/2022
7790,589,4,31/Dec/2022
7791,590,1,31/Dec/2022
7792,591,3,31/Dec/2022
7793,593,3,31/Dec/2022
7794,594,2,31/Dec/2022
7795,595,3,31/Dec/2022
7796,596,3,31/Dec/2022
7797,597,3,31/Dec/2022
7798,600,3,31/Dec/2022
7799,601,3,31/Dec/2022
7800,602,3,31/Dec/2022
7801,604,4,31/Dec/2022
7802,605,4,31/Dec/2022
7803,606,5,31/Dec/2022
7804,607,3,31/Dec/2022
7805,611,2,31/Dec/2022
7806,612,2,31/Dec/2022
7807,613,1,31/Dec/2022
7808,614,1,31/Dec/2022
7809,615,3,31/Dec/2022
7810,616,4,31/Dec/2022
7811,617,3,31/Dec/2022
7812,618,3,31/Dec/2022
7813,619,3,31/Dec/2022
7814,622,3,31/Dec/2022
7815,623,3,31/Dec/2022
7816,627,3,31/Dec/2022
7817,629,3,31/Dec/2022
7818,632,2,31/Dec/2022
7819,633,3,31/Dec/2022
7820,634,3,31/Dec/2022
7821,635,2,31/Dec/2022
7822,636,4,31/Dec/2022
7823,638,3,31/Dec/2022
7824,639,2,31/Dec/2022
7825,640,3,31/Dec/2022
7826,642,3,31/Dec/2022
7827,643,3,31/Dec/2022
7828,644,1,31/Dec/2022
7829,645,2,31/Dec/2022
7830,646,5,31/Dec/2022
7831,651,4,31/Dec/2022
7832,652,3,31/Dec/2022
7833,653,3,31/Dec/2022
7834,654,1,31/Dec/2022
7835,658,2,31/Dec/2022
7836,659,3,31/Dec/2022
7837,660,2,31/Dec/2022
7838,661,3,31/Dec/2022
7839,664,3,31/Dec/2022
7840,667,3,31/Dec/2022
7841,668,4,31/Dec/2022
7842,669,3,31/Dec/2022
7843,670,2,31/Dec/2022
7844,672,3,31/Dec/2022
7845,675,3,31/Dec/2022
7846,677,4,31/Dec/2022
7847,679,3,31/Dec/2022
7848,680,2,31/Dec/2022
7849,681,3,31/Dec/2022
7850,682,4,31/Dec/2022
7851,683,4,31/Dec/2022
7852,684,3,31/Dec/2022
7853,685,2,31/Dec/2022
7854,688,3,31/Dec/2022
7855,689,3,31/Dec/2022
7856,690,3,31/Dec/2022
7857,691,3,31/Dec/2022
7858,693,5,31/Dec/2022
7859,694,3,31/Dec/2022
7860,695,3,31/Dec/2022
7861,696,1,31/Dec/2022
7862,698,4,31/Dec/2022
7863,699,4,31/Dec/2022
7864,700,4,31/Dec/2022
7865,702,3,31/Dec/2022
7866,703,3,31/Dec/2022
7867,704,2,31/Dec/2022
7868,709,1,31/Dec/2022
7869,711,3,31/Dec/2022
7870,713,3,31/Dec/2022
7871,714,4,31/Dec/2022
7872,716,4,31/Dec/2022
7873,718,3,31/Dec/2022
7874,719,5,31/Dec/2022
7875,720,1,31/Dec/2022
7876,723,4,31/Dec/2022
7877,724,4,31/Dec/2022
7878,725,5,31/Dec/2022
7879,726,3,31/Dec/2022
7880,727,4,31/Dec/2022
7881,729,3,31/Dec/2022
7882,730,2,31/Dec/2022
7883,731,3,31/Dec/2022
7884,732,3,31/Dec/2022
7885,736,2,31/Dec/2022
7886,737,3,31/Dec/2022
7887,738,2,31/Dec/2022
7888,739,3,31/Dec/2022
7889,740,2,31/Dec/2022
7890,741,4,31/Dec/2022
7891,742,1,31/Dec/2022
7892,744,3,31/Dec/2022
7893,745,3,31/Dec/2022
7894,746,3,31/Dec/2022
7895,747,2,31/Dec/2022
7896,749,2,31/Dec/2022
7897,750,3,31/Dec/2022
7898,751,3,31/Dec/2022
7899,752,2,31/Dec/2022
7900,754,2,31/Dec/2022
7901,755,2,31/Dec/2022
7902,757,3,31/Dec/2022
7903,759,5,31/Dec/2022
7904,760,2,31/Dec/2022
7905,761,2,31/Dec/2022
7906,762,2,31/Dec/2022
7907,764,3,31/Dec/2022
7908,765,3,31/Dec/2022
7909,767,5,31/Dec/2022
7910,768,5,31/Dec/2022
7911,773,3,31/Dec/2022
7912,774,3,31/Dec/2022
7913,777,2,31/Dec/2022
7914,778,3,31/Dec/2022
7915,784,3,31/Dec/2022
7916,785,2,31/Dec/2022
7917,788,4,31/Dec/2022
7918,789,3,31/Dec/2022
7919,791,3,31/Dec/2022
7920,792,3,31/Dec/2022
7921,793,3,31/Dec/2022
7922,795,4,31/Dec/2022
7923,796,3,31/Dec/2022
7924,797,4,31/Dec/2022
7925,798,3,31/Dec/2022
7926,800,3,31/Dec/2022
7927,801,1,31/Dec/2022
7928,803,1,31/Dec/2022
7929,807,3,31/Dec/2022
7930,808,2,31/Dec/2022
7931,809,3,31/Dec/2022
7932,810,3,31/Dec/2022
7933,813,1,31/Dec/2022
7934,815,4,31/Dec/2022
7935,816,2,31/Dec/2022
7936,817,3,31/Dec/2022
7937,818,5,31/Dec/2022
7938,819,3,31/Dec/2022
7939,820,1,31/Dec/2022
7940,821,4,31/Dec/2022
7941,824,5,31/Dec/2022
7942,825,2,31/Dec/2022
7943,826,2,31/Dec/2022
7944,827,2,31/Dec/2022
7945,828,5,31/Dec/2022
7946,829,3,31/Dec/2022
7947,831,5,31/Dec/2022
7948,832,4,31/Dec/2022
7949,833,3,31/Dec/2022
7950,836,3,31/Dec/2022
7951,838,4,31/Dec/2022
7952,840,4,31/Dec/2022
7953,841,2,31/Dec/2022
7954,842,2,31/Dec/2022
7955,843,4,31/Dec/2022
7956,844,1,31/Dec/2022
7957,848,3,31/Dec/2022
7958,849,2,31/Dec/2022
7959,851,3,31/Dec/2022
7960,853,1,31/Dec/2022
7961,857,1,31/Dec/2022
7962,859,1,31/Dec/2022
7963,860,4,31/Dec/2022
7964,861,5,31/Dec/2022
7965,864,1,31/Dec/2022
7966,865,3,31/Dec/2022
7967,866,3,31/Dec/2022
7968,868,3,31/Dec/2022
7969,869,4,31/Dec/2022
7970,870,4,31/Dec/2022
7971,871,3,31/Dec/2022
7972,873,2,31/Dec/2022
7973,874,2,31/Dec/2022
7974,875,1,31/Dec/2022
7975,876,3,31/Dec/2022
7976,877,3,31/Dec/2022
7977,879,2,31/Dec/2022
7978,880,3,31/Dec/2022
7979,881,1,31/Dec/2022
7980,883,4,31/Dec/2022
7981,884,2,31/Dec/2022
7982,885,4,31/Dec/2022
7983,886,3,31/Dec/2022
7984,887,2,31/Dec/2022
7985,888,3,31/Dec/2022
7986,890,3,31/Dec/2022
7987,891,2,31/Dec/2022
7988,892,4,31/Dec/2022
7989,893,1,31/Dec/2022
7990,894,4,31/Dec/2022
7991,895,1,31/Dec/2022
7992,896,3,31/Dec/2022
7993,897,4,31/Dec/2022
7994,898,4,31/Dec/2022
7995,899,4,31/Dec/2022
7996,900,2,31/Dec/2022
7997,902,2,31/Dec/2022
7998,903,3,31/Dec/2022
7999,904,5,31/Dec/2022
8000,905,2,31/Dec/2022
8001,906,4,31/Dec/2022
8002,907,3,31/Dec/2022
8003,908,3,31/Dec/2022
8004,911,2,31/Dec/2022
8005,912,2,31/Dec/2022
8006,913,5,31/Dec/2022
8007,914,5,31/Dec/2022
8008,915,3,31/Dec/2022
8009,916,4,31/Dec/2022
8010,918,3,31/Dec/2022
8011,919,3,31/Dec/2022
8012,920,3,31/Dec/2022
8013,922,2,31/Dec/2022
8014,923,5,31/Dec/2022
8015,925,2,31/Dec/2022
8016,926,5,31/Dec/2022
8017,927,4,31/Dec/2022
8018,928,3,31/Dec/2022
8019,929,3,31/Dec/2022
8020,930,1,31/Dec/2022
8021,931,2,31/Dec/2022
8022,932,4,31/Dec/2022
8023,934,4,31/Dec/2022
8024,935,4,31/Dec/2022
8025,936,5,31/Dec/2022
8026,938,2,31/Dec/2022
8027,939,2,31/Dec/2022
8028,941,2,31/Dec/2022
8029,942,3,31/Dec/2022
8030,943,3,31/Dec/2022
8031,946,4,31/Dec/2022
8032,947,3,31/Dec/2022
8033,948,2,31/Dec/2022
8034,949,2,31/Dec/2022
8035,952,3,31/Dec/2022
8036,953,4,31/Dec/2022
8037,956,3,31/Dec/2022
8038,957,2,31/Dec/2022
8039,961,3,31/Dec/2022
8040,963,2,31/Dec/2022
8041,964,5,31/Dec/2022
8042,965,4,31/Dec/2022
8043,966,3,31/Dec/2022
8044,967,3,31/Dec/2022
8045,968,4,31/Dec/2022
8046,970,2,31/Dec/2022
8047,971,3,31/Dec/2022
8048,972,3,31/Dec/2022
8049,973,3,31/Dec/2022
8050,974,1,31/Dec/2022
8051,977,3,31/Dec/2022
8052,978,2,31/Dec/2022
8053,979,2,31/Dec/2022
8054,980,3,31/Dec/2022
8055,981,5,31/Dec/2022
8056,982,4,31/Dec/2022
8057,983,4,31/Dec/2022
8058,984,2,31/Dec/2022
8059,986,2,31/Dec/2022
8060,987,4,31/Dec/2022
8061,989,1,31/Dec/2022
8062,990,2,31/Dec/2022
8063,991,2,31/Dec/2022
8064,992,4,31/Dec/2022
8065,993,3,31/Dec/2022
8066,994,4,31/Dec/2022
8067,995,3,31/Dec/2022
8068,997,3,31/Dec/2022
8069,998,3,31/Dec/2022
8070,999,3,31/Dec/2022
8071,1000,2,31/Dec/2022
8072,1001,1,31/Dec/2022
8073,1002,3,31/Dec/2022
8074,1003,2,31/Dec/2022
8075,1004,2,31/Dec/2022
8076,1005,2,31/Dec/2022
8077,1008,3,31/Dec/2022
8078,1009,2,31/Dec/2022
8079,1010,1,31/Dec/2022
8080,1012,2,31/Dec/2022
8081,1013,3,31/Dec/2022
8082,1015,3,31/Dec/2022
8083,1016,3,31/Dec/2022
8084,1017,4,31/Dec/2022
8085,1018,3,31/Dec/2022
8086,1020,3,31/Dec/2022
8087,1022,4,31/Dec/2022
8088,1023,4,31/Dec/2022
8089,1024,4,31/Dec/2022
8090,1025,4,31/Dec/2022
8091,1026,2,31/Dec/2022
8092,1027,2,31/Dec/2022
8093,1029,3,31/Dec/2022
8094,1030,3,31/Dec/2022
8095,1032,4,31/Dec/2022
8096,1033,2,31/Dec/2022
8097,1034,2,31/Dec/2022
8098,1035,1,31/Dec/2022
8099,1036,2,31/Dec/2022
8100,1037,2,31/Dec/2022
8101,1038,4,31/Dec/2022
8102,1039,1,31/Dec/2022
8103,1041,2,31/Dec/2022
8104,1043,3,31/Dec/2022
8105,1044,3,31/Dec/2022
8106,1045,3,31/Dec/2022
8107,1047,3,31/Dec/2022
8108,1049,4,31/Dec/2022
8109,1050,3,31/Dec/2022
8110,1051,4,31/Dec/2022
8111,1055,1,31/Dec/2022
8112,1057,2,31/Dec/2022
8113,1058,3,31/Dec/2022
8114,1059,4,31/Dec/2022
8115,1060,2,31/Dec/2022
8116,1061,5,31/Dec/2022
8117,1062,3,31/Dec/2022
8118,1063,3,31/Dec/2022
8119,1065,4,31/Dec/2022
8120,1066,3,31/Dec/2022
8121,1068,3,31/Dec/2022
8122,1069,3,31/Dec/2022
8123,1072,3,31/Dec/2022
8124,1073,4,31/Dec/2022
8125,1074,4,31/Dec/2022
8126,1075,2,31/Dec/2022
8127,1077,4,31/Dec/2022
8128,1078,4,31/Dec/2022
8129,1079,3,31/Dec/2022
8130,1080,1,31/Dec/2022
8131,1081,2,31/Dec/2022
8132,1083,2,31/Dec/2022
8133,1085,3,31/Dec/2022
8134,1086,4,31/Dec/2022
8135,1087,2,31/Dec/2022
8136,1088,2,31/Dec/2022
8137,1089,3,31/Dec/2022
8138,1090,3,31/Dec/2022
8139,1091,4,31/Dec/2022
8140,1092,2,31/Dec/2022
8141,1093,2,31/Dec/2022
8142,1094,3,31/Dec/2022
8143,1096,2,31/Dec/2022
8144,1097,3,31/Dec/2022
8145,1101,2,31/Dec/2022
8146,1102,4,31/Dec/2022
8147,1104,5,31/Dec/2022
8148,1105,2,31/Dec/2022
8149,1106,1,31/Dec/2022
8150,1107,1,31/Dec/2022
8151,1108,2,31/Dec/2022
8152,1109,5,31/Dec/2022
8153,1110,2,31/Dec/2022
8154,1111,5,31/Dec/2022
8155,1112,1,31/Dec/2022
8156,1113,5,31/Dec/2022
8157,1114,5,31/Dec/2022
8158,1115,4,31/Dec/2022
8159,1117,2,31/Dec/2022
8160,1121,2,31/Dec/2022
8161,1122,3,31/Dec/2022
8162,1123,2,31/Dec/2022
8163,1124,3,31/Dec/2022
8164,1125,2,31/Dec/2022
8165,1126,4,31/Dec/2022
8166,1127,2,31/Dec/2022
8167,1128,1,31/Dec/2022
8168,1129,5,31/Dec/2022
8169,1130,3,31/Dec/2022
8170,1131,3,31/Dec/2022
8171,1133,2,31/Dec/2022
8172,1134,3,31/Dec/2022
8173,1135,3,31/Dec/2022
8174,1136,3,31/Dec/2022
8175,1137,3,31/Dec/2022
8176,1138,3,31/Dec/2022
8177,1140,3,31/Dec/2022
8178,1141,3,31/Dec/2022
8179,1142,3,31/Dec/2022
8180,1143,4,31/Dec/2022
8181,1145,1,31/Dec/2022
8182,1146,3,31/Dec/2022
8183,1147,3,31/Dec/2022
8184,1150,3,31/Dec/2022
8185,1151,4,31/Dec/2022
8186,1152,3,31/Dec/2022
8187,1154,5,31/Dec/2022
8188,1155,5,31/Dec/2022
8189,1158,4,31/Dec/2022
8190,1160,4,31/Dec/2022
8191,1161,1,31/Dec/2022
8192,1162,5,31/Dec/2022
8193,1163,3,31/Dec/2022
8194,1164,2,31/Dec/2022
8195,1166,1,31/Dec/2022
8196,1167,3,31/Dec/2022
8197,1169,1,31/Dec/2022
8198,1170,3,31/Dec/2022
8199,1171,3,31/Dec/2022
8200,1172,5,31/Dec/2022
8201,1174,3,31/Dec/2022
8202,1175,2,31/Dec/2022
8203,1177,2,31/Dec/2022
8204,1178,3,31/Dec/2022
8205,1179,2,31/Dec/2022
8206,1180,4,31/Dec/2022
8207,1181,4,31/Dec/2022
8208,1182,1,31/Dec/2022
8209,1183,3,31/Dec/2022
8210,1184,3,31/Dec/2022
8211,1185,1,31/Dec/2022
8212,1186,3,31/Dec/2022
8213,1187,1,31/Dec/2022
8214,1188,2,31/Dec/2022
8215,1189,3,31/Dec/2022
8216,1190,3,31/Dec/2022
8217,1191,3,31/Dec/2022
8218,1192,2,31/Dec/2022
8219,1193,3,31/Dec/2022
8220,1195,2,31/Dec/2022
8221,1196,4,31/Dec/2022
8222,1197,1,31/Dec/2022
8223,1199,4,31/Dec/2022
8224,1200,4,31/Dec/2022
8225,1201,4,31/Dec/2022
8226,1202,4,31/Dec/2022
8227,1203,2,31/Dec/2022
8228,1204,1,31/Dec/2022
8229,1205,3,31/Dec/2022
8230,1206,5,31/Dec/2022
8231,1208,3,31/Dec/2022
8232,1210,3,31/Dec/2022
8233,1212,3,31/Dec/2022
8234,1213,4,31/Dec/2022
8235,1214,3,31/Dec/2022
8236,1216,4,31/Dec/2022
8237,1217,3,31/Dec/2022
8238,1219,4,31/Dec/2022
8239,1220,4,31/Dec/2022
8240,1221,3,31/Dec/2022
8241,1222,1,31/Dec/2022
8242,1223,4,31/Dec/2022
8243,1224,5,31/Dec/2022
8244,1225,2,31/Dec/2022
8245,1226,3,31/Dec/2022
8246,1227,3,31/Dec/2022
8247,1228,2,31/Dec/2022
8248,1229,4,31/Dec/2022
8249,1230,5,31/Dec/2022
8250,1231,2,31/Dec/2022
8251,1232,3,31/Dec/2022
8252,1234,3,31/Dec/2022
8253,1236,1,31/Dec/2022
8254,1237,1,31/Dec/2022
8255,1238,2,31/Dec/2022
8256,1239,4,31/Dec/2022
8257,1240,2,31/Dec/2022
8258,1241,4,31/Dec/2022
8259,1243,3,31/Dec/2022
8260,1246,3,31/Dec/2022
8261,1247,4,31/Dec/2022
8262,1249,4,31/Dec/2022
8263,1250,3,31/Dec/2022
8264,1251,3,31/Dec/2022
8265,1252,3,31/Dec/2022
8266,1253,4,31/Dec/2022
8267,1254,3,31/Dec/2022
8268,1255,3,31/Dec/2022
8269,1256,5,31/Dec/2022
8270,1257,3,31/Dec/2022
8271,1258,1,31/Dec/2022
8272,1259,5,31/Dec/2022
8273,1260,2,31/Dec/2022
8274,1261,3,31/Dec/2022
8275,1262,3,31/Dec/2022
8276,1263,4,31/Dec/2022
8277,1264,5,31/Dec/2022
8278,1265,3,31/Dec/2022
8279,1266,1,31/Dec/2022
8280,1267,5,31/Dec/2022
8281,1268,3,31/Dec/2022
8282,1269,2,31/Dec/2022
8283,1270,1,31/Dec/2022
8284,1271,1,31/Dec/2022
8285,1272,3,31/Dec/2022
8286,1273,2,31/Dec/2022
8287,1274,3,31/Dec/2022
8288,1275,3,31/Dec/2022
8289,1276,2,31/Dec/2022
8290,1277,4,31/Dec/2022
8291,1278,4,31/Dec/2022
8292,1279,4,31/Dec/2022
8293,1280,3,31/Dec/2022
8294,1281,1,31/Dec/2022
8295,1282,3,31/Dec/2022
8296,1283,5,31/Dec/2022
8297,1284,3,31/Dec/2022
8298,1285,2,31/Dec/2022
8299,1286,3,31/Dec/2022
8300,1287,3,31/Dec/2022
8301,1288,3,31/Dec/2022
8302,1291,3,31/Dec/2022
8303,1293,5,31/Dec/2022
8304,1295,5,31/Dec/2022
8305,1296,4,31/Dec/2022
8306,1297,3,31/Dec/2022
8307,1300,3,31/Dec/2022
8308,1302,2,31/Dec/2022
8309,1304,1,31/Dec/2022
8310,1305,1,31/Dec/2022
8311,1306,3,31/Dec/2022
8312,1307,1,31/Dec/2022
8313,1308,2,31/Dec/2022
8314,1309,2,31/Dec/2022
8315,1311,4,31/Dec/2022
8316,1312,4,31/Dec/2022
8317,1313,3,31/Dec/2022
8318,1314,2,31/Dec/2022
8319,1315,1,31/Dec/2022
8320,1316,1,31/Dec/2022
8321,1317,4,31/Dec/2022
8322,1318,5,31/Dec/2022
8323,1320,4,31/Dec/2022
8324,1322,2,31/Dec/2022
8325,1323,1,31/Dec/2022
8326,1324,3,31/Dec/2022
8327,1325,4,31/Dec/2022
8328,1326,4,31/Dec/2022
8329,1327,2,31/Dec/2022
8330,1328,3,31/Dec/2022
8331,1329,2,31/Dec/2022
8332,1330,4,31/Dec/2022
8333,1331,3,31/Dec/2022
8334,1332,3,31/Dec/2022
8335,1333,1,31/Dec/2022
8336,1334,3,31/Dec/2022
8337,1335,4,31/Dec/2022
8338,1336,3,31/Dec/2022
8339,1337,2,31/Dec/2022
8340,1338,4,31/Dec/2022
8341,1339,1,31/Dec/2022
8342,1340,2,31/Dec/2022
8343,1341,5,31/Dec/2022
8344,1342,4,31/Dec/2022
8345,1343,4,31/Dec/2022
8346,1344,4,31/Dec/2022
8347,1345,2,31/Dec/2022
8348,1346,5,31/Dec/2022
8349,1347,3,31/Dec/2022
8350,1348,2,31/Dec/2022
8351,1349,3,31/Dec/2022
8352,1350,2,31/Dec/2022
8353,1351,1,31/Dec/2022
8354,1352,2,31/Dec/2022
8355,1353,5,31/Dec/2022
8356,1354,4,31/Dec/2022
8357,1355,1,31/Dec/2022
8358,1356,4,31/Dec/2022
8359,1357,5,31/Dec/2022
8360,1358,3,31/Dec/2022
8361,1359,2,31/Dec/2022
8362,1360,1,31/Dec/2022
8363,1361,3,31/Dec/2022
8364,1362,4,31/Dec/2022
8365,1363,5,31/Dec/2022
8366,1364,1,31/Dec/2022
8367,1365,2,31/Dec/2022
8368,1366,3,31/Dec/2022
8369,1367,3,31/Dec/2022
8370,1368,1,31/Dec/2022
8371,1370,3,31/Dec/2022
8372,1371,1,31/Dec/2022
8373,1372,3,31/Dec/2022
8374,1373,3,31/Dec/2022
8375,1374,1,31/Dec/2022
8376,1375,3,31/Dec/2022
8377,1376,2,31/Dec/2022
8378,1378,5,31/Dec/2022
8379,1379,3,31/Dec/2022
8380,1380,3,31/Dec/2022
8381,1381,4,31/Dec/2022
8382,1382,4,31/Dec/2022
8383,1383,2,31/Dec/2022
8384,1384,4,31/Dec/2022
8385,1385,3,31/Dec/2022
8386,1386,5,31/Dec/2022
8387,1387,2,31/Dec/2022
8388,1388,3,31/Dec/2022
8389,1389,4,31/Dec/2022
8390,1390,3,31/Dec/2022
8391,1391,3,31/Dec/2022
8392,1392,3,31/Dec/2022
8393,1393,5,31/Dec/2022
8394,1394,5,31/Dec/2022
8395,1395,3,31/Dec/2022
8396,1396,3,31/Dec/2022
8397,1397,3,31/Dec/2022
8398,1398,2,31/Dec/2022
8399,1399,4,31/Dec/2022
8400,1400,3,31/Dec/2022
8401,1401,4,31/Dec/2022
8402,1402,4,31/Dec/2022
8403,1403,4,31/Dec/2022
8404,1404,5,31/Dec/2022
8405,1405,2,31/Dec/2022
8406,1406,4,31/Dec/2022
8407,1407,5,31/Dec/2022
8408,1408,3,31/Dec/2022
8409,1409,3,31/Dec/2022
8410,1410,3,31/Dec/2022
8411,1411,3,31/Dec/2022
8412,1412,3,31/Dec/2022
8413,1413,3,31/Dec/2022
8414,1414,2,31/Dec/2022
8415,1415,3,31/Dec/2022
8416,1416,3,31/Dec/2022
8417,1417,4,31/Dec/2022
8418,1418,3,31/Dec/2022
8419,1419,4,31/Dec/2022
8420,1421,3,31/Dec/2022
8421,1422,3,31/Dec/2022
8422,1423,3,31/Dec/2022
8423,1424,4,31/Dec/2022
8424,1425,4,31/Dec/2022
8425,1426,4,31/Dec/2022
8426,1427,3,31/Dec/2022
8427,1428,2,31/Dec/2022
8428,1429,4,31/Dec/2022
8429,1430,2,31/Dec/2022
8430,1431,4,31/Dec/2022
8431,1432,4,31/Dec/2022
8432,1433,2,31/Dec/2022
8433,1434,3,31/Dec/2022
8434,1435,3,31/Dec/2022
8435,1436,3,31/Dec/2022
8436,1437,4,31/Dec/2022
8437,1438,4,31/Dec/2022
8438,1439,2,31/Dec/2022
8439,1440,3,31/Dec/2022
8440,1441,5,31/Dec/2022
